,Chromosome,Start,End,Strand,TCGA.K4.A5RI.11A.11R.A28M.07,TCGA.K4.A54R.11A.11R.A26T.07,TCGA.K4.A3WV.11A.21R.A22U.07,TCGA.GC.A3BM.11A.11R.A22U.07,TCGA.GC.A3WC.11A.11R.A22U.07,TCGA.GD.A3OP.11A.11R.A220.07,TCGA.GD.A3OQ.11A.21R.A220.07,TCGA.BT.A20R.11A.11R.A16R.07,TCGA.GD.A2C5.11A.11R.A180.07,TCGA.BT.A2LA.11A.11R.A18C.07,TCGA.BT.A2LB.11A.11R.A18C.07,TCGA.BL.A13J.11A.13R.A10U.07,TCGA.BT.A20W.11A.11R.A14Y.07,TCGA.BT.A20U.11A.11R.A14Y.07,TCGA.BT.A20Q.11A.11R.A14Y.07,TCGA.BT.A20N.11A.11R.A14Y.07,TCGA.CU.A0YR.11A.13R.A10U.07,TCGA.CU.A0YN.11A.11R.A10U.07,TCGA.GC.A6I3.11A.11R.A31N.07
7381,chr15,55651547,55651736,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,chr15,55651876,55651985,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,chr15,55731669,55759359,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,chr15,56140569,56144741,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,chr15,56243573,56258744,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,chr15,56385666,56385830,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,chr15,56686362,56687032,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,chr15,56704499,56720671,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,chr15,56946395,56950684,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,chr15,57211426,57211576,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7391,chr15,57523349,57526305,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,chr15,57565420,57574741,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,chr15,57565420,57574744,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7394,chr15,57565420,57574747,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7395,chr15,57599266,57599489,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,chr15,57743697,57746016,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,chr15,57976872,57977047,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,chr15,57976872,57977084,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,chr15,58302846,58306479,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,chr15,58399517,58399667,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,chr15,58840528,58840771,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,chr15,58853180,58855669,+,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
7403,chr15,58902495,58957396,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7404,chr15,58913669,58933159,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,chr15,58913669,58936177,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,chr15,58913669,58974513,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407,chr15,58919972,58925513,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,chr15,58920028,58925513,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,chr15,58920038,58925513,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,chr15,58925394,58957396,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,chr15,58932975,58933159,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7412,chr15,58932975,58938403,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,chr15,58932975,58957396,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,chr15,58957295,58957396,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,chr15,58971322,58974513,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,chr15,59179173,59179739,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,chr15,59189313,59191051,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,chr15,59189313,59193486,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,chr15,59191573,59191667,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,chr15,59204761,59205895,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,chr15,59204761,59209198,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,chr15,59205697,59209198,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,chr15,59323002,59323901,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,chr15,59323002,59373483,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,chr15,59344503,59350749,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,chr15,59399869,59406619,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,chr15,59429607,59430490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,chr15,59429610,59430490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,chr15,59429616,59430490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,chr15,59429618,59430490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,chr15,59429622,59430490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,chr15,59445788,59455502,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,chr15,59487659,59506919,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,chr15,59494524,59506919,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,chr15,60643391,60644675,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,chr15,60643391,60656722,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,chr15,60644581,60644675,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,chr15,60646352,60674640,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,chr15,60653139,60674640,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,chr15,60656627,60674640,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,chr15,60674540,60678285,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,chr15,60688030,60688349,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,chr15,60688488,60688571,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,chr15,60732829,60742040,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,chr15,60734614,60758912,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,chr15,62283198,62327251,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7447,chr15,62299506,62306191,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7448,chr15,62325639,62336454,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,chr15,62457243,62457393,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,chr15,63136490,63136626,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,chr15,63351837,63353138,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,chr15,63351837,63353171,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,chr15,63356389,63356511,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,chr15,63363626,63363856,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,chr15,63363636,63363856,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7456,chr15,63363664,63363856,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7457,chr15,63363716,63363856,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7458,chr15,63447819,63447930,-,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0
7459,chr15,63447819,63448720,-,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7460,chr15,63821212,63829355,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,chr15,63821212,63855207,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7462,chr15,63822696,63829355,+,2,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0
7463,chr15,63824845,63829355,+,0,0,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0
7464,chr15,63824845,63850387,+,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
7465,chr15,63824845,63855207,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,chr15,63824845,63866602,+,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7467,chr15,63845913,63850387,+,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
7468,chr15,63845913,63855207,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,chr15,63878957,63879086,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,chr15,63914905,63915013,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,chr15,63915013,64008672,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7472,chr15,63951934,63958671,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,chr15,63970043,64011096,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,chr15,64010772,64048947,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,chr15,64039922,64048947,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,chr15,64404771,64429131,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,chr15,64410315,64410443,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,chr15,64410315,64411053,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,chr15,64410365,64411029,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,chr15,64410365,64411035,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,chr15,64410365,64419394,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,chr15,64452302,64452396,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,chr15,64452302,64454353,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,chr15,64496639,64497148,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,chr15,64687596,64690017,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,chr15,65040617,65043837,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,chr15,65042541,65043837,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,chr15,65147119,65152197,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,chr15,65266939,65275931,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,chr15,65273201,65275931,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,chr15,65298450,65313954,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,chr15,65308773,65316132,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,chr15,65411203,65411713,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,chr15,65411208,65411713,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,chr15,65411713,65412292,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,chr15,65777436,65782637,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,chr15,65779893,65780027,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,chr15,65780027,65804902,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,chr15,65790201,65808129,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,chr15,65856552,65864704,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,chr15,65899501,65899639,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,chr15,66007815,66015286,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,chr15,66007815,66053776,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7504,chr15,66030044,66053776,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,chr15,66044716,66053776,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,chr15,66169669,66170293,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,chr15,66169669,66172089,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,chr15,66169705,66169807,+,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,chr15,66169705,66169844,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7510,chr15,66172062,66180197,+,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7511,chr15,66599161,66601182,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,chr15,66727364,66729230,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,chr15,66786652,66786752,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,chr15,66786659,66786752,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,chr15,66792015,66792393,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,chr15,66792017,66792393,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,chr15,66793743,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,chr15,66793744,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,chr15,66793746,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,chr15,66793747,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,chr15,66793750,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7522,chr15,66793752,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7523,chr15,66793753,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,chr15,66794116,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,chr15,66794190,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7526,chr15,66794229,66795028,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,chr15,66794278,66794949,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,chr15,66797000,66797125,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7529,chr15,66797013,66797125,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,chr15,67004005,67008836,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,chr15,67458531,67458633,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,chr15,67473578,67477202,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,chr15,67524151,67529158,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,chr15,67649682,67681344,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,chr15,67793096,67793195,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,chr15,67793096,67793198,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,chr15,67878227,67893087,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,chr15,67923225,67956983,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,chr15,68434283,68439038,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,chr15,68434283,68446033,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,chr15,68434283,68466230,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,chr15,68497349,68497458,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,chr15,68582825,68582937,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7544,chr15,69713985,69715668,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,chr15,69738430,69738593,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,chr15,69746060,69747478,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,chr1,56977647,56977824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,chr15,70350030,70350497,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,chr15,70350283,70350488,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,chr15,70366871,70368497,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7551,chr15,70975096,70991999,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,chr15,70975173,70976603,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,chr15,72152075,72197347,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,chr15,72168131,72186119,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,chr15,72180344,72186119,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,chr15,72300166,72313358,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,chr15,72313024,72313258,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,chr15,72324834,72338975,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,chr15,72338064,72338975,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,chr15,72502013,72513625,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,chr15,72502691,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,chr15,72502709,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,chr15,72502711,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,chr15,72502713,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,chr15,72502715,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,chr15,72502720,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,chr15,72502723,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,chr15,72502728,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,chr15,72502730,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7570,chr15,72502743,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,chr15,72502748,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7572,chr15,72502752,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,chr15,72502753,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,chr15,72502755,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7575,chr15,72502757,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,chr15,72502758,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,chr15,72502759,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,chr15,72502760,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,chr15,72502761,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,chr15,72502761,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,chr15,72502762,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,chr15,72502763,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,chr15,72502764,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,chr15,72502768,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,chr15,72502776,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,chr15,72502777,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,chr15,72502778,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7588,chr15,72502779,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,chr15,72502780,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,chr15,72502782,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,chr15,72502783,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,chr15,72502784,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,chr15,72502785,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,chr15,72502786,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,chr15,72502787,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,chr15,72502788,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,chr15,72502788,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,chr15,72502789,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,chr15,72502790,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,chr15,72502791,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,chr15,72502792,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,chr15,72502793,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,chr15,72502794,72509824,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,chr15,72509796,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,chr15,72509813,72511322,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,chr15,72533919,72534241,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,chr15,72534584,72534960,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,chr15,72534862,72534960,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,chr15,72543547,72563445,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,chr15,72549688,72552002,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,chr15,72564500,72564621,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,chr15,72564591,72564733,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,chr15,72564595,72564733,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,chr15,72810407,72837305,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,chr15,72810407,72848248,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,chr15,72855841,72855961,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,chr15,72858903,72864506,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,chr15,73028307,73029066,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,chr15,73047896,73067438,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,chr15,73048751,73052747,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,chr15,73052747,73064186,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,chr15,73052747,73067438,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,chr15,73064123,73067438,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,chr15,73468743,73470768,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,chr15,73853414,73854236,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
